"id","siafi_code"
br_base.city_4104204,7481
br_base.city_4104253,0842
br_base.city_4104303,7483
br_base.city_4104402,7485
br_base.city_4104428,5499
br_base.city_4104451,8451
br_base.city_4104501,7487
br_base.city_4104600,7489
br_base.city_4104659,0844
br_base.city_4104709,7491
br_base.city_4104808,7493
br_base.city_4104907,7495
br_base.city_4105003,7497
br_base.city_4105102,7499
br_base.city_4105201,7501
br_base.city_4105300,7957
br_base.city_4105409,7503
br_base.city_4105508,7505
br_base.city_4105607,7507
br_base.city_4105706,7509
br_base.city_4105805,7513
br_base.city_4105904,7515
br_base.city_4106001,7517
br_base.city_4106100,7519
br_base.city_4106209,7521
br_base.city_4106308,7523
br_base.city_4106407,7525
br_base.city_4106456,0846
br_base.city_4106506,7527
br_base.city_4106555,8479
br_base.city_4106803,7533
br_base.city_4106571,5473
br_base.city_4106605,7529
br_base.city_4106704,7531
br_base.city_4106852,0848
br_base.city_4106902,7535
br_base.city_4107009,7537
br_base.city_4107108,7539
br_base.city_4107124,5465
br_base.city_4107157,9915
br_base.city_4107207,7541
br_base.city_4107256,8465
br_base.city_4107306,7543
br_base.city_4128633,5449
br_base.city_4107405,7545
br_base.city_4107504,7547
br_base.city_4107538,5529
br_base.city_4107520,0850
br_base.city_4107546,0852
br_base.city_4107553,5511
br_base.city_4107603,7549
br_base.city_4107652,9983
br_base.city_4107702,7551
br_base.city_4107736,0854
br_base.city_4107751,8457
br_base.city_4107850,5475
br_base.city_4107801,7553
br_base.city_4107900,7555
br_base.city_4108007,7557
br_base.city_4108106,7559
br_base.city_4108205,7561
br_base.city_4108304,7563
br_base.city_4108452,0856
br_base.city_4108320,7977
br_base.city_4108403,7565
br_base.city_4108502,7567
br_base.city_4108551,9947
br_base.city_4108601,7569
br_base.city_4108650,0858
br_base.city_4108700,7959
br_base.city_4108809,7571
br_base.city_4108908,7573
br_base.city_4108957,0860
br_base.city_4109005,7575
br_base.city_4109104,7577
br_base.city_4109203,7579
br_base.city_4109302,7581
br_base.city_4109401,7583
br_base.city_4109500,7585
br_base.city_4109609,7587
br_base.city_4109658,9981
br_base.city_4109708,7589
br_base.city_4109757,9949
br_base.city_4109807,7591
br_base.city_4109906,7593
br_base.city_4110003,7595
br_base.city_4110052,5467
br_base.city_4110078,0862
br_base.city_4110102,7597
br_base.city_4110201,7599
br_base.city_4110300,7601
br_base.city_4110409,7961
br_base.city_4110508,7603
br_base.city_4110607,7605
br_base.city_4110656,5485
br_base.city_4110706,7607
br_base.city_4110805,7609
br_base.city_4110904,7611
br_base.city_4110953,5525
br_base.city_4111001,7613
br_base.city_4111100,7615
br_base.city_4111209,7617
br_base.city_4111258,5451
br_base.city_4111308,7619
br_base.city_4111407,7621
br_base.city_4111506,7623
br_base.city_4111555,9955
br_base.city_4111605,7625
br_base.city_4111704,7627
br_base.city_4111803,7629
br_base.city_4111902,7631
br_base.city_4112009,7633
br_base.city_4112108,7635
br_base.city_4112207,7637
br_base.city_4112306,7639
br_base.city_4112405,7641
br_base.city_4112504,7643
br_base.city_4112603,7645
br_base.city_4112702,7647
br_base.city_4112751,7997
br_base.city_4112801,7649
br_base.city_4112900,7651
br_base.city_4112959,8463
br_base.city_4113007,7653
br_base.city_4113106,7655
br_base.city_4113205,7657
br_base.city_4113254,5501
br_base.city_4113304,7659
br_base.city_4113403,7661
br_base.city_4113429,5507
br_base.city_4113452,9959
br_base.city_4113502,7663
br_base.city_4113601,7665
br_base.city_4113700,7667
br_base.city_4113734,8481
br_base.city_4113759,8459
br_base.city_4113809,7669
br_base.city_4113908,7671
br_base.city_4114005,7673
br_base.city_4114104,7675
br_base.city_4114203,7677
br_base.city_4114302,7679
br_base.city_4114351,0864
br_base.city_4114401,7511
br_base.city_4114500,7681
br_base.city_4114609,7683
br_base.city_4114708,7685
br_base.city_4114807,7687
br_base.city_4114906,7433
br_base.city_4115002,7975
br_base.city_4115101,7689
br_base.city_4115200,7691
br_base.city_4115309,7693
br_base.city_4115358,5487
br_base.city_4115408,7695
br_base.city_4115457,0866
br_base.city_4115507,7697
br_base.city_4115606,7699
br_base.city_4115705,7963
br_base.city_4115739,5503
br_base.city_4115754,5459
br_base.city_4115804,7701
br_base.city_4115853,5531
br_base.city_4115903,7703
br_base.city_4116000,7705
br_base.city_4116059,8469
br_base.city_4116109,7707
br_base.city_4116208,7709
br_base.city_4116307,7711
br_base.city_4116406,7713
br_base.city_4116505,7715
br_base.city_4116604,7717
br_base.city_4116703,7965
br_base.city_4116802,7719
br_base.city_4116901,7721
br_base.city_4116950,5477
br_base.city_4117008,7723
br_base.city_4117057,5479
br_base.city_4117107,7725
br_base.city_4117206,7967
br_base.city_4117255,7995
br_base.city_4117214,5457
br_base.city_4117222,7979
br_base.city_4117271,9913
br_base.city_4117297,5517
br_base.city_4117305,7727
br_base.city_4117404,7729
br_base.city_4117453,9965
br_base.city_4117503,7731
br_base.city_4117602,7733
br_base.city_4117701,7735
br_base.city_4117800,7737
br_base.city_4117909,7739
br_base.city_4118006,7741
br_base.city_4118105,7743
br_base.city_4118204,7745
br_base.city_4118303,7747
br_base.city_4118402,7749
br_base.city_4118451,5533
br_base.city_4118501,7751
br_base.city_4118600,7753
br_base.city_4118709,7755
br_base.city_4118808,7757
br_base.city_4118857,0868
br_base.city_4118907,7969
br_base.city_4119004,7759
br_base.city_4119103,7761
br_base.city_4119152,5453
br_base.city_4119251,5495
br_base.city_4119202,7763
br_base.city_4119301,7765
br_base.city_4119400,7767
br_base.city_4119509,7769
br_base.city_4119608,7771
br_base.city_4119657,5461
br_base.city_4119707,7773
br_base.city_4119806,7775
br_base.city_4119905,7777
br_base.city_4119954,0870
br_base.city_4120002,7779
br_base.city_4120101,7781
br_base.city_4120150,0872
br_base.city_4120200,7783
br_base.city_4120309,7785
br_base.city_4120333,0874
br_base.city_4120358,7991
br_base.city_4120408,7787
br_base.city_4120507,7789
br_base.city_4120606,7791
br_base.city_4120655,0876
br_base.city_4120705,7793
br_base.city_4120804,7795
br_base.city_4120853,5535
br_base.city_4120903,7955
br_base.city_4121000,7797
br_base.city_4121109,7799
br_base.city_4121208,7801
br_base.city_4121257,5527
br_base.city_4121307,7803
br_base.city_4121406,7805
br_base.city_4121505,7807
br_base.city_4121604,7809
br_base.city_4121703,7811
br_base.city_4121752,0878
br_base.city_4121802,7813
br_base.city_4121901,7815
br_base.city_4122008,7817
br_base.city_4122107,7819
br_base.city_4122156,5481
br_base.city_4122172,0880
br_base.city_4122206,7821
br_base.city_4122305,7823
br_base.city_4122404,7825
br_base.city_4122503,7827
br_base.city_4122602,7829
br_base.city_4122651,8473
br_base.city_4122701,7831
br_base.city_4122800,7833
br_base.city_4122909,7835
br_base.city_4123006,7837
br_base.city_4123105,7839
br_base.city_4123204,7841
br_base.city_4123402,7845
br_base.city_4123501,7971
br_base.city_4123600,7847
br_base.city_4123709,7849
br_base.city_4123808,7851
br_base.city_4123824,5469
br_base.city_4123857,5505
br_base.city_4123907,7853
br_base.city_4123956,5519
br_base.city_4124020,9969
br_base.city_4124053,8467
br_base.city_4124004,7855
br_base.city_4124103,7859
br_base.city_4124202,7861
br_base.city_4124301,7863
br_base.city_4124400,7857
br_base.city_4124509,7865
br_base.city_4124608,7867
br_base.city_4124707,7869
br_base.city_4124806,7871
br_base.city_4124905,7873
br_base.city_4125001,7875
br_base.city_4125100,7877
br_base.city_4125308,7879
br_base.city_4125357,7999
br_base.city_4125209,7881
br_base.city_4125407,7883
br_base.city_4125456,8471
br_base.city_4125506,7885
br_base.city_4125555,5515
br_base.city_4125605,7887
br_base.city_4125704,7889
br_base.city_4125753,5489
br_base.city_4125803,7891
br_base.city_4125902,7893
br_base.city_4126009,7895
br_base.city_4126108,7897
br_base.city_4126207,7899
br_base.city_4126256,8461
br_base.city_4126272,5493
br_base.city_4126306,7901
br_base.city_4126355,0882
br_base.city_4126405,7903
br_base.city_4126504,7905
br_base.city_4126603,7907
br_base.city_4126652,8477
br_base.city_4126678,0884
br_base.city_4126702,7909
br_base.city_4126801,7911
br_base.city_4126900,7973
br_base.city_4127007,7913
br_base.city_4127106,7915
br_base.city_4127205,7917
br_base.city_4127304,7919
br_base.city_4127403,7921
br_base.city_4127502,7923
br_base.city_4127601,7925
br_base.city_4127700,7927
br_base.city_4127809,7929
br_base.city_4127858,7987
br_base.city_4127908,7931
br_base.city_4127957,7993
br_base.city_4127965,8453
br_base.city_4128005,7933
br_base.city_4128104,7935
br_base.city_4128203,7937
br_base.city_4128302,7939
br_base.city_4128401,7941
br_base.city_4128534,5497
br_base.city_4128559,7989
br_base.city_4128609,7945
br_base.city_4128658,5483
br_base.city_4128708,7947
br_base.city_4128500,7943
br_base.city_4128807,7949
br_base.city_3300100,5801
br_base.city_3300159,2919
br_base.city_3300209,5803
br_base.city_3300225,2925
br_base.city_3300258,5927
br_base.city_3300308,5805
br_base.city_3300407,5807
br_base.city_3300456,2909
br_base.city_3300506,5809
br_base.city_3300605,5811
br_base.city_3300704,5813
br_base.city_3300803,5815
br_base.city_3300902,5817
br_base.city_3301009,5819
br_base.city_3301108,5821
br_base.city_3300936,0772
br_base.city_3301157,2915
br_base.city_3301207,5823
br_base.city_3301306,5825
br_base.city_3300951,2927
br_base.city_3301405,5827
br_base.city_3301504,5829
br_base.city_3301603,5831
br_base.city_3301702,5833
br_base.city_3301801,5835
br_base.city_3301850,2907
br_base.city_3301876,0774
br_base.city_3301900,5837
br_base.city_3302007,5839
br_base.city_3302056,5929
br_base.city_3302106,5841
br_base.city_3302205,5843
br_base.city_3302254,6003
br_base.city_3302270,2913
br_base.city_3302304,5845
br_base.city_3302403,5847
br_base.city_3302452,0776
br_base.city_3302502,5849
br_base.city_3302601,5851
br_base.city_3302700,5853
br_base.city_3302809,5855
br_base.city_3302858,1116
br_base.city_3302908,5857
br_base.city_3303005,5859
br_base.city_3303104,5861
br_base.city_3303203,5863
br_base.city_3303302,5865
br_base.city_3303401,5867
br_base.city_3303500,5869
br_base.city_3303609,5871
br_base.city_3303708,5873
br_base.city_3303807,5875
br_base.city_3303856,6005
br_base.city_3303906,5877
br_base.city_3303955,0778
br_base.city_3304003,5879
br_base.city_3304102,5881
br_base.city_3304110,0780
br_base.city_3304128,2923
br_base.city_3304144,2911
br_base.city_3304151,6007
br_base.city_3304201,5883
br_base.city_3304300,5885
br_base.city_3304409,5887
br_base.city_3304508,5889
br_base.city_3304524,2921
br_base.city_3304607,5891
br_base.city_3304706,5893
br_base.city_3304805,5895
br_base.city_3304755,0782
br_base.city_3304904,5897
br_base.city_3305000,5899
br_base.city_3305109,5901
br_base.city_3305133,0784
br_base.city_3305158,6009
br_base.city_3305208,5903
br_base.city_3305307,5905
br_base.city_3305406,5907
br_base.city_3305505,5909
br_base.city_3305554,0786
br_base.city_3305604,5911
br_base.city_3305703,5913
br_base.city_3305752,0788
br_base.city_3305802,5915
br_base.city_3305901,5917
br_base.city_3306008,5919
br_base.city_3306107,5921
br_base.city_3306206,5923
br_base.city_3306305,5925
br_base.city_2400109,1601
br_base.city_2400208,1603
br_base.city_2400307,1605
br_base.city_2400406,1607
br_base.city_2400505,1609
br_base.city_2400604,1611
br_base.city_2400703,1613
br_base.city_2400802,1615
br_base.city_2400901,1617
br_base.city_2401008,1619
br_base.city_2401107,1621
br_base.city_2401206,1623
br_base.city_2401305,1625
br_base.city_2401404,1627
br_base.city_2401453,3003
br_base.city_2401503,1629
br_base.city_2401602,1631
br_base.city_2401651,0412
br_base.city_2401701,1633
br_base.city_2401800,1635
br_base.city_2401859,0414
br_base.city_2401909,1637
br_base.city_2402006,1639
br_base.city_2402105,1641
br_base.city_2402204,1643
br_base.city_2402303,1645
br_base.city_2402402,1647
br_base.city_2402501,1649
br_base.city_2402600,1651
br_base.city_2402709,1653
br_base.city_2402808,1655
br_base.city_2402907,1657
br_base.city_2403004,1659
br_base.city_2403103,1661
br_base.city_2403202,1663
br_base.city_2403301,1665
br_base.city_2403400,1667
br_base.city_2403509,1669
br_base.city_2403608,1671
br_base.city_2403707,1673
br_base.city_2403756,0416
br_base.city_2403806,1675
br_base.city_2403905,1677
br_base.city_2404002,1751
br_base.city_2404101,1679
br_base.city_2404200,1681
br_base.city_2404309,1683
br_base.city_2404408,1685
br_base.city_2404507,1687
br_base.city_2404606,1689
br_base.city_2404705,1691
br_base.city_2404804,1693
br_base.city_2404853,0418
br_base.city_2404903,1695
br_base.city_2405009,1697
br_base.city_2405108,1699
br_base.city_2405207,1701
br_base.city_2405306,1703
br_base.city_2405405,1705
br_base.city_2405504,1707
br_base.city_2405603,1709
br_base.city_2405702,1711
br_base.city_2405801,1713
br_base.city_2405900,1715
br_base.city_2406007,1717
br_base.city_2406106,1719
br_base.city_2406155,1108
br_base.city_2406205,1723
br_base.city_2406304,1725
br_base.city_2406403,1727
br_base.city_2406502,1729
br_base.city_2406601,1731
br_base.city_2406700,1733
br_base.city_2406809,1735
br_base.city_2406908,1737
br_base.city_2407005,1739
br_base.city_2407104,1741
br_base.city_2407203,1743
br_base.city_2407252,0420
br_base.city_2407302,1745
br_base.city_2407401,1747
br_base.city_2407500,1749
br_base.city_2407609,1721
br_base.city_2407708,1753
br_base.city_2407807,1755
br_base.city_2407906,1757
br_base.city_2408003,1759
br_base.city_2408102,1761
br_base.city_2408201,1763
br_base.city_2408300,1765
br_base.city_2408508,1769
br_base.city_2408607,1771
br_base.city_2408706,1773
br_base.city_2408805,1775
br_base.city_2408904,1777
br_base.city_2403251,1779
br_base.city_2409100,1781
br_base.city_2409209,1783
br_base.city_2409308,1785
br_base.city_2409407,1787
br_base.city_2409506,1789
br_base.city_2409605,1791
br_base.city_2409704,1793
br_base.city_2409803,1795
br_base.city_2409902,1797
br_base.city_2410009,1799
br_base.city_2410108,1801
br_base.city_2410207,1803
br_base.city_2410256,0426
br_base.city_2410306,1805
br_base.city_2410405,1807
br_base.city_2410504,1809
br_base.city_2410603,1893
br_base.city_2410702,1811
br_base.city_2410801,1813
br_base.city_2410900,1815
br_base.city_2408953,0422
br_base.city_2411007,1817
br_base.city_2411106,1819
br_base.city_2411205,1823
br_base.city_2409332,0424
br_base.city_2411403,1827
br_base.city_2411429,1825
br_base.city_2411502,1829
br_base.city_2411601,1831
br_base.city_2411700,1833
br_base.city_2411809,1835
br_base.city_2411908,1821
br_base.city_2412005,1837
br_base.city_2412104,1839
br_base.city_2412203,1841
br_base.city_2412302,1843
br_base.city_2412401,1845
br_base.city_2412500,1847
br_base.city_2412609,1849
br_base.city_2412708,1851
br_base.city_2412807,1853
br_base.city_2412906,1855
br_base.city_2413003,1857
br_base.city_2413102,1859
br_base.city_2413201,1861
br_base.city_2413300,1863
br_base.city_2413359,1927
br_base.city_2413409,1865
br_base.city_2413508,1867
br_base.city_2413557,0432
br_base.city_2413607,1869
br_base.city_2413706,1871
br_base.city_2413805,1873
br_base.city_2413904,1875
br_base.city_2414001,1877
br_base.city_2414100,1879
br_base.city_2414159,0434
br_base.city_2411056,0428
br_base.city_2414209,1881
br_base.city_2414308,1883
br_base.city_2414407,1885
br_base.city_2414456,0436
br_base.city_2414506,1887
br_base.city_2414605,1889
br_base.city_2414704,1891
br_base.city_2414753,0438
br_base.city_2414803,1895
br_base.city_2414902,1897
br_base.city_2415008,1899
br_base.city_1100015,0033
br_base.city_1100379,0002
br_base.city_1100403,0675
br_base.city_1100346,0035
br_base.city_1100023,0007
br_base.city_1100452,0004
br_base.city_1100031,0037
br_base.city_1100601,0677
br_base.city_1100049,0009
br_base.city_1100700,0679
br_base.city_1100809,0681
br_base.city_1100908,0691
br_base.city_1100056,0027
br_base.city_1100924,0006
br_base.city_1100064,0023
br_base.city_1100072,0981
br_base.city_1100080,0021
br_base.city_1100940,0008
br_base.city_1100098,0025
br_base.city_1101005,0693
br_base.city_1100106,0001
br_base.city_1101104,0683
br_base.city_1100114,0015
br_base.city_1100122,0005
br_base.city_1100130,0039
br_base.city_1101203,0695
br_base.city_1101302,0697
br_base.city_1101401,0685
br_base.city_1100148,0041
br_base.city_1100338,0047
br_base.city_1101435,0010
br_base.city_1100502,0689
br_base.city_1100155,0017
br_base.city_1101450,0012
br_base.city_1100189,0011
br_base.city_1101468,0014
br_base.city_1100205,0003
br_base.city_1100254,0019
br_base.city_1101476,0016
br_base.city_1100262,0687
br_base.city_1100288,0029
br_base.city_1100296,0043
br_base.city_1101484,0018
br_base.city_1101492,0020
br_base.city_1100320,0045
br_base.city_1101500,0699
br_base.city_1101559,0022
br_base.city_1101609,0975
br_base.city_1101708,0977
br_base.city_1101757,0024
br_base.city_1101807,0979
br_base.city_1100304,0013
br_base.city_1400050,0305
br_base.city_1400027,0026
br_base.city_1400100,0301
br_base.city_1400159,0307
br_base.city_1400175,0028
br_base.city_1400209,0303
br_base.city_1400233,0030
br_base.city_1400282,0032
br_base.city_1400308,0309
br_base.city_1400407,0311
br_base.city_1400456,0034
br_base.city_1400472,0036
br_base.city_1400506,0313
br_base.city_1400605,0315
br_base.city_1400704,0038
br_base.city_4300034,1118
br_base.city_4300059,8499
br_base.city_4300109,8501
br_base.city_4300208,8503
br_base.city_4300307,8505
br_base.city_4300406,8507
br_base.city_4300455,8497
br_base.city_4300471,1120
br_base.city_4300505,8509
br_base.city_4300554,8495
br_base.city_4300570,6045
br_base.city_4300604,8511
br_base.city_4300638,8493
br_base.city_4300646,5969
br_base.city_4300661,8491
br_base.city_4300703,8513
br_base.city_4300802,8515
br_base.city_4300851,5779
br_base.city_4300877,0952
br_base.city_4300901,8517
br_base.city_4301008,8519
br_base.city_4301073,1122
br_base.city_4301057,8489
br_base.city_4301206,8523
br_base.city_4301107,8521
br_base.city_4301305,8525
br_base.city_4301404,8527
br_base.city_4301503,8529
br_base.city_4301552,8487
br_base.city_4301602,8531
br_base.city_4301636,0954
br_base.city_4301651,8485
br_base.city_4301701,8533
br_base.city_4301750,5771
br_base.city_4301859,6069
br_base.city_4301875,0956
br_base.city_4301909,8537
br_base.city_4301925,5959
br_base.city_4301958,5943
br_base.city_4301800,8535
br_base.city_4302006,8539
br_base.city_4302055,0958
br_base.city_4302105,8541
br_base.city_4302154,5981
br_base.city_4302204,8543
br_base.city_4302220,1124
br_base.city_4302238,1126
br_base.city_4302253,0960
br_base.city_4302303,8545
br_base.city_4302352,9823
br_base.city_4302378,6071
br_base.city_4302402,8547
br_base.city_4302451,8483
br_base.city_4302501,8549
br_base.city_4302584,1128
br_base.city_4302600,8551
br_base.city_4302659,8449
br_base.city_4302709,8553
br_base.city_4302808,8555
br_base.city_4302907,8557
br_base.city_4303004,8559
br_base.city_4303103,8561
br_base.city_4303202,8563
br_base.city_4303301,8565
br_base.city_4303400,8567
br_base.city_4303509,8569
br_base.city_4303558,8447
br_base.city_4303608,8571
br_base.city_4303673,6013
br_base.city_4303707,8573
br_base.city_4303806,8575
br_base.city_4303905,8577
br_base.city_4304002,8579
br_base.city_4304101,8445
br_base.city_4304200,8581
br_base.city_4304309,8583
br_base.city_4304358,6083
br_base.city_4304408,8585
br_base.city_4304507,8587
br_base.city_4304606,8589
br_base.city_4304614,1130
br_base.city_4304622,1132
br_base.city_4304630,8915
br_base.city_4304655,1134
br_base.city_4304663,8973
br_base.city_4304689,8443
br_base.city_4304697,6025
br_base.city_4304671,0962
br_base.city_4304713,0964
br_base.city_4304705,8591
br_base.city_4304804,8593
br_base.city_4304853,5961
br_base.city_4304903,8595
br_base.city_4304952,8441
br_base.city_4305009,8597
br_base.city_4305108,8599
br_base.city_4305116,5963
br_base.city_4305124,0966
br_base.city_4305132,8439
br_base.city_4305157,8437
br_base.city_4305173,8435
br_base.city_4305207,8601
br_base.city_4305306,8603
br_base.city_4305355,8693
br_base.city_4305371,5965
br_base.city_4305405,8605
br_base.city_4305439,0968
br_base.city_4305447,0970
br_base.city_4305454,8433
br_base.city_4305504,8607
br_base.city_4305587,6029
br_base.city_4305603,8609
br_base.city_4305702,8611
br_base.city_4305801,8613
br_base.city_4305835,1136
br_base.city_4305850,5945
br_base.city_4305871,6055
br_base.city_4305900,8615
br_base.city_4305934,1138
br_base.city_4305959,8977
br_base.city_4305975,5797
br_base.city_4306007,8617
br_base.city_4306056,8431
br_base.city_4306072,0972
br_base.city_4306106,8619
br_base.city_4306130,1140
br_base.city_4306205,8621
br_base.city_4306304,8623
br_base.city_4306320,6073
br_base.city_4306353,8429
br_base.city_4306379,0974
br_base.city_4306403,8625
br_base.city_4306429,5971
br_base.city_4306452,8427
br_base.city_4306502,8627
br_base.city_4306601,8629
br_base.city_4306551,0976
br_base.city_4306700,8631
br_base.city_4306734,8425
br_base.city_4306759,0978
br_base.city_4306767,8423
br_base.city_4306809,8633
br_base.city_4306908,8635
br_base.city_4306924,5947
br_base.city_4306957,8421
br_base.city_4306932,8419
br_base.city_4306973,8417
br_base.city_4307005,8637
br_base.city_4307054,8415
br_base.city_4307203,8641
br_base.city_4307302,8643
br_base.city_4307401,8645
br_base.city_4307450,0980
br_base.city_4307500,8647
br_base.city_4307559,7301
br_base.city_4307609,8649
br_base.city_4307708,8651
br_base.city_4307807,8653
br_base.city_4307815,0982
br_base.city_4307831,8413
br_base.city_4307864,8411
br_base.city_4307906,8655
br_base.city_4308003,8657
br_base.city_4308052,8409
br_base.city_4308078,0984
br_base.city_4308102,8659
br_base.city_4308201,8661
br_base.city_4308250,0986
br_base.city_4308300,8663
br_base.city_4308409,8665
br_base.city_4308433,1142
br_base.city_4308458,9827
br_base.city_4308508,8667
br_base.city_4308607,8669
br_base.city_4308656,6081
br_base.city_4308706,8671
br_base.city_4308805,8673
br_base.city_4308854,5799
br_base.city_4308904,8677
br_base.city_4309001,8679
br_base.city_4309050,8407
br_base.city_4309100,8681
br_base.city_4309126,5949
br_base.city_4309159,5763
br_base.city_4309209,8683
br_base.city_4309258,8405
br_base.city_4309308,8685
br_base.city_4309407,8687
br_base.city_4309506,8689
br_base.city_4309555,8403
br_base.city_4307104,8639
br_base.city_4309571,0988
br_base.city_4309605,8691
br_base.city_4309654,6085
br_base.city_4309704,8695
br_base.city_4309753,8401
br_base.city_4309803,8697
br_base.city_4309902,8699
br_base.city_4309951,7299
br_base.city_4310009,8701
br_base.city_4310108,8703
br_base.city_4310207,8705
br_base.city_4310306,8707
br_base.city_4310330,7297
br_base.city_4310363,7295
br_base.city_4310405,8709
br_base.city_4310413,6051
br_base.city_4310439,8399
br_base.city_4310462,7399
br_base.city_4310504,8711
br_base.city_4310538,0990
br_base.city_4310553,7397
br_base.city_4310579,6027
br_base.city_4310603,8713
br_base.city_4310652,1144
br_base.city_4310702,8715
br_base.city_4310751,7395
br_base.city_4310801,8717
br_base.city_4310850,7393
br_base.city_4310876,1146
br_base.city_4310900,8719
br_base.city_4311007,8721
br_base.city_4311106,8723
br_base.city_4311122,7391
br_base.city_4311130,0992
br_base.city_4311155,9829
br_base.city_4311205,8725
br_base.city_4311239,1148
br_base.city_4311270,5951
br_base.city_4311304,8727
br_base.city_4311254,7389
br_base.city_4311403,8729
br_base.city_4311429,5983
br_base.city_4311502,8731
br_base.city_4311601,8733
br_base.city_4311627,6017
br_base.city_4311643,6047
br_base.city_4311718,0994
br_base.city_4311700,8735
br_base.city_4311734,0996
br_base.city_4311759,6079
br_base.city_4311775,5783
br_base.city_4311791,6039
br_base.city_4311809,8737
br_base.city_4311908,8739
br_base.city_4311981,5759
br_base.city_4312005,8741
br_base.city_4312054,0998
br_base.city_4312104,8743
br_base.city_4312138,5931
br_base.city_4312153,6031
br_base.city_4312179,1150
br_base.city_4312203,8745
br_base.city_4312252,5773
br_base.city_4312302,8747
br_base.city_4312351,7387
br_base.city_4312377,1000
br_base.city_4312385,5993
br_base.city_4312401,8749
br_base.city_4312427,5933
br_base.city_4312443,5775
br_base.city_4312450,7385
br_base.city_4312476,6019
br_base.city_4312500,8751
br_base.city_4312609,8753
br_base.city_4312617,1002
br_base.city_4312625,5935
br_base.city_4312658,8755
br_base.city_4312674,5937
br_base.city_4312708,8757
br_base.city_4312757,7383
br_base.city_4312807,8759
br_base.city_4312906,8761
br_base.city_4312955,5953
br_base.city_4313003,8763
br_base.city_4313011,1004
br_base.city_4313037,7381
br_base.city_4313060,7379
br_base.city_4313086,5991
br_base.city_4313102,8765
br_base.city_4313201,8767
br_base.city_4313300,8769
br_base.city_4313334,1006
br_base.city_4313359,7377
br_base.city_4313375,5757
br_base.city_4313490,5985
br_base.city_4313391,1008
br_base.city_4313409,8771
br_base.city_4313425,6057
br_base.city_4313441,5973
br_base.city_4313466,1152
br_base.city_4313508,8773
br_base.city_4313607,8775
br_base.city_4313656,8967
br_base.city_4313706,8777
br_base.city_4313805,8779
br_base.city_4313904,8781
br_base.city_4313953,7375
br_base.city_4314001,8783
br_base.city_4314027,7373
br_base.city_4314035,6041
br_base.city_4314050,9825
br_base.city_4314068,1010
br_base.city_4314076,5765
br_base.city_4314100,8785
br_base.city_4314134,1154
br_base.city_4314159,7371
br_base.city_4314175,1156
br_base.city_4314209,8787
br_base.city_4314308,8789
br_base.city_4314407,8791
br_base.city_4314423,6021
br_base.city_4314456,7369
br_base.city_4314464,1158
br_base.city_4314472,5787
br_base.city_4314498,5975
br_base.city_4314506,8793
br_base.city_4314555,7367
br_base.city_4314605,8795
br_base.city_4314704,8797
br_base.city_4314753,7365
br_base.city_4314779,5939
br_base.city_4314787,5967
br_base.city_4314803,8799
br_base.city_4314902,8801
br_base.city_4315008,8803
br_base.city_4315057,6065
br_base.city_4315073,6067
br_base.city_4315107,8805
br_base.city_4315131,7363
br_base.city_4315149,6023
br_base.city_4315156,7361
br_base.city_4315172,7359
br_base.city_4315206,8807
br_base.city_4315305,8809
br_base.city_4315313,1162
br_base.city_4315321,5789
br_base.city_4315354,7357
br_base.city_4315404,8811
br_base.city_4315453,7355
br_base.city_4315503,8813
br_base.city_4315552,5955
br_base.city_4315602,8815
br_base.city_4315701,8817
br_base.city_4315750,7353
br_base.city_4315800,8819
br_base.city_4315909,8821
br_base.city_4315958,1164
br_base.city_4316006,8823
br_base.city_4316105,8825
br_base.city_4316204,8827
br_base.city_4316303,8829
br_base.city_4316402,8831
br_base.city_4316428,5987
br_base.city_4316436,7339
br_base.city_4316451,8975
br_base.city_4316477,6061
br_base.city_4316501,8833
br_base.city_4316600,8835
br_base.city_4316709,8837
br_base.city_4316733,1166
br_base.city_4316758,6033
br_base.city_4316808,8839
br_base.city_4316972,1168
br_base.city_4316907,8841
br_base.city_4316956,7337
br_base.city_4317202,8847
br_base.city_4317251,5995
br_base.city_4317301,8849
br_base.city_4317004,8843
br_base.city_4317103,8845
br_base.city_4317400,8851
br_base.city_4317509,8853
br_base.city_4317608,8855
br_base.city_4317707,8857
br_base.city_4317558,5941
br_base.city_4317756,5957
br_base.city_4317806,8859
br_base.city_4317905,8861
br_base.city_4317954,5977
br_base.city_4318002,8863
br_base.city_4318051,7351
br_base.city_4318101,8865
br_base.city_4318200,8867
br_base.city_4318309,8869
br_base.city_4318408,8871
br_base.city_4318424,7349
br_base.city_4318432,5791
br_base.city_4318440,7347
br_base.city_4318457,5989
br_base.city_4318465,7345
br_base.city_4318481,7343
br_base.city_4318499,6059
br_base.city_4318507,8873
br_base.city_4318606,8875
br_base.city_4318614,1170
br_base.city_4318622,6015
br_base.city_4318705,8877
br_base.city_4318804,8879
br_base.city_4318903,8881
br_base.city_4319000,8883
br_base.city_4319109,8885
br_base.city_4319125,5793
br_base.city_4319158,7341
br_base.city_4319208,8887
br_base.city_4319307,8889
br_base.city_4319356,6043
br_base.city_4319364,1172
br_base.city_4319372,6063
br_base.city_4319406,8891
br_base.city_4319505,8893
br_base.city_4319604,8895
br_base.city_4319703,8897
br_base.city_4319711,5997
br_base.city_4319737,6075
br_base.city_4319752,7293
br_base.city_4319802,8675
br_base.city_4319901,8899
